bookID,title,authors,average_rating,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
3781,Jane on Her Own (Catwings  #4),Ursula K. Le Guin/S.D. Schindler,4.17,9780439551922,eng,48,1322,87,01-10-06,Orchard Books,
3782,Tehanu (Earthsea Cycle  #4),Ursula K. Le Guin,3.94,9781416509639,eng,281,26096,1053,23-11-04,Pocket Books,
3783,The Tombs of Atuan (Earthsea Cycle  #2),Ursula K. Le Guin/Margot Paronis,4.09,9780689845369,eng,180,73161,1922,01-09-01,Gallery / Saga Press,
3784,Catwings (Catwings #1),Ursula K. Le Guin/S.D. Schindler,4.09,9780439551892,eng,40,6598,600,01-05-03,Orchard Books,
3785,Wonderful Alexander and the Catwings,Ursula K. Le Guin/S.D. Schindler,4.13,9780531068519,eng,42,21,1,01-09-94,Orchard Books,
3786,The Farthest Shore (Earthsea Cycle  #3),Ursula K. Le Guin,4.12,9781416509646,eng,259,79809,1224,01-11-04,Gallery Books,
3787,The Life and Games of Mikhail Tal,Mikhail Tal/Iakov Damsky/Kenneth P. Neat,4.52,9781857442021,eng,496,442,24,01-07-97,Everyman Chess,
3788,Tal-Botvinnik 1960,Mikhail Tal/Hanon W. Russell,4.55,9781888690088,eng,220,161,12,03-07-01,Russell Enterprises,
3789,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford,3.87,9780140449099,eng,1056,335,52,30-01-03,Penguin Books,
3790,Cromartie High School  Vol. 06,Eiji Nonaka/Brendan Frayne,4.21,9781413902624,eng,176,61,4,06-06-06,ADV Manga,
3791,Cromartie High School  Vol. 05,Eiji Nonaka/Brendan Frayne,4.28,9781413902617,eng,168,63,2,21-03-06,ADV Manga,
3792,Cromartie High School  Vol. 01,Eiji Nonaka/Brendan Frayne,4,9781413902570,eng,158,393,41,01-03-05,ADV Manga,
3793,Cromartie High School  Vol. 02,Eiji Nonaka/Brendan Frayne,4.19,9781413902587,eng,161,134,9,14-06-05,ADV Manga,
3794,Bleach  Volume 16,Tite Kubo,4.34,9781421506142,eng,208,5763,75,05-12-06,VIZ Media LLC,
3795,Bleach  Volume 13,Tite Kubo,4.36,9781421506111,eng,208,6371,85,06-06-06,VIZ Media LLC,
3796,Bleach  Volume 10,Tite Kubo,4.28,9781421500812,eng,208,7037,81,06-12-05,VIZ Media LLC,
3797,Bleach  Volume 18,Tite Kubo,4.34,9781421510422,eng,208,7781,70,03-04-07,VIZ Media LLC,
3798,Bleach  Volume 17,Tite Kubo,4.35,9781421510415,eng,208,6250,60,06-02-07,VIZ Media LLC,
3799,Bleach  Volume 19,Tite Kubo,4.36,9781421510439,eng,216,5922,81,05-06-07,VIZ Media LLC,
3800,Bleach  Volume 20,Tite Kubo,4.36,9781421510446,eng,216,5648,76,07-08-07,VIZ Media LLC,
3801,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),Fuyumi Ono/ /Akihiro Yamada/ /Elye J. Alexander/Alexander O. Smith,4.2,9781598169461,en-US,464,2504,172,13-03-07,TokyoPop,
3802,Twelve Fair Kingdoms,Suzette Haden Elgin,3.99,9780425058503,eng,195,141,10,01-03-83,Berkley,
3803,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),Hiroyuki Morioka,4.11,9781598165760,eng,222,135,5,01-01-07,TokyoPop,
3804,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,4.25,9781598165777,eng,203,128,3,01-05-07,TokyoPop,
3805,Julie and Julia: My Year of Cooking Dangerously,Julie Powell,3.7,9780316013260,en-US,307,2261,537,07-09-06,Back Bay Books,
3806,Julie and Julia: 365 Days  524 Recipes  1 Tiny Apartment Kitchen,Julie Powell,3.7,9780316109697,eng,310,136123,5852,01-09-05,Little Brown and Company,
3807,The Master of Go,Yasunari Kawabata/Edward G. Seidensticker,3.84,9780679761068,eng,189,2821,199,28-05-96,Vintage,
3808,Conrad's Fate (Chrestomanci  #5),Diana Wynne Jones,4.05,9780060747459,eng,400,8080,336,09-05-06,Greenwillow Books,
3809,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,Nancy Conrad/Howard A. Klausner/Buzz Aldrin,4.08,9780451218377,eng,301,26,4,01-05-06,New American Library,
3810,Red River  Vol. 14 (Red River  #14),Chie Shinohara,4.44,9781421505565,eng,191,1030,13,12-09-06,VIZ Media LLC,
3811,Red River  Vol. 15 (Red River  #15),Chie Shinohara,4.45,9781421505572,eng,191,1007,13,01-11-06,Viz Media,
3812,Red River  Vol. 16 (Red River  #16),Chie Shinohara,4.45,9781421505589,eng,191,999,13,01-01-07,Viz Media,
3813,Red River  Vol. 17 (Red River  #17),Chie Shinohara,4.44,9781421509976,eng,189,984,10,10-04-07,VIZ Media LLC,
3814,Tramps Like Us  Volume 8,Yayoi Ogawa,4.3,9781595324382,en-US,192,611,14,07-02-06,TokyoPop,
3815,Tramps Like Us  Volume 9,Yayoi Ogawa,4.32,9781595324399,en-GB,185,562,11,01-06-06,TokyoPop,
3816,Tramps Like Us  Volume 11,Yayoi Ogawa,4.28,9781598161984,eng,182,478,12,01-02-07,TokyoPop,
3817,Tramps Like Us  Volume 12,Yayoi Ogawa,4.37,9781598161991,en-US,179,497,9,01-06-07,TokyoPop,
3818,Suki's Kimono,Chieri Uegaki/Stéphane Jorisch,4.19,9781553377528,eng,32,645,123,01-09-05,Kids Can Press,
3819,The Interpreter,Suki Kim,3.56,9780312422240,eng,304,976,106,01-01-04,St. Martins Press,
3820,The Thousandfold Thought (The Prince of Nothing  #3),R. Scott Bakker,3.93,9781585678839,eng,560,8716,228,30-01-07,Harry N. Abrams,
3821,Flight of the Nighthawks (The Darkwar Saga  #1),Raymond E. Feist,3.96,9780060792787,en-US,368,9698,110,11-04-06,Harper Voyager,
3822,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.17,9780553564945,eng,485,73396,1367,01-01-94,Bantam Spectra,
3823,Into a Dark Realm (The Darkwar Saga  #2),Raymond E. Feist,4,9780060792800,eng,319,9291,97,27-03-07,EOS,
3824,Manna from Heaven,Roger Zelazny/Scott Zrubeck/Steven Brust,3.95,9780809530953,en-US,255,337,10,29-05-06,Wildside Press,
3825,Lord of Light,Roger Zelazny,4.1,9780060567231,eng,296,23392,1104,30-03-10,Harper Voyager,
3826,Roger Zelazny's To Rule in Amber (The Dawn of Amber  #3),John Gregory Betancourt/Roger Zelazny,3.77,9781596871328,eng,310,753,13,01-10-05,iBooks,
3827,Terrier (Beka Cooper  #1),Tamora Pierce,4.15,9780375814686,eng,581,56973,1623,24-10-06,Random House,
3828,Alanna: The First Adventure (Song of the Lioness  #1),Tamora Pierce,4.26,9780689878558,eng,274,101059,3815,01-01-05,Simon Pulse,
3829,Young Warriors: Stories of Strength,Tamora Pierce/Josepha Sherman/Margaret Mahy/Lesley McBain/Mike Resnick/Bruce Rogers/Pamela F. Service/Jan Stirling/Holly Black/Doranna Durgin/India Edghill/Rosemary Edghill/Esther M. Friesner/Laura Anne Gilman/Janis Ian/Brett Hartinge,3.91,9780375829635,eng,312,3643,74,24-10-06,Random House,
3830,Emperor Mage (Immortals  #3),Tamora Pierce,4.29,9781416903376,eng,358,49912,615,01-06-05,Simon Pulse,
3831,The Realms of the Gods (Immortals  #4),Tamora Pierce,4.32,9781416908173,eng,347,46937,665,01-01-06,Simon Pulse,
3832,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.24,9780689878565,eng,264,77540,1396,01-01-05,Simon Pulse,
3833,Wild Magic (Immortals  #1),Tamora Pierce,4.32,9781416903437,eng,362,61677,1448,01-06-05,Simon Pulse,
3834,Lioness Rampant (Song of the Lioness  #4),Tamora Pierce,4.28,9780689878572,en-US,384,72386,1230,01-01-05,Simon Pulse,
3835,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,4.06,9780375760396,eng,297,39680,2780,28-05-02,Random House Trade Paperbacks,
3836,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan/Scott Brick,4.06,9781596590939,eng,0,117,36,21-05-07,Your Coach Digital,
3837,More Milly Molly Mandy,Joyce Lankester Brisley,4.12,9780753453346,eng,224,846,17,01-09-99,Kingfisher,
3838,Essence and Alchemy: A Natural History of Perfume,Mandy Aftel,4.09,9781586857028,eng,256,459,37,31-01-07,Gibbs Smith,
3839,The Lion  the Witch and the Wardrobe,C.S. Lewis/Pauline Baynes,4.21,9780060530839,en-US,112,381,19,04-11-03,HarperCollins,
3840,Promise of the Witch King (Forgotten Realms: The Sellswords  #2),R.A. Salvatore,4.17,9780786940738,eng,373,7847,104,12-09-06,Wizards of the Coast,
3841,Witches Abroad (Discworld  #12),Terry Pratchett,4.22,9780552152969,en-GB,368,346,31,01-08-05,Corgi,
3842,The Wizard's Apprentice (The Keepers  #2),Jackie French Koller/Rebecca Guay,3.8,9780689855924,eng,175,353,20,01-12-03,Aladdin,
3843,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist,4.17,9780553267600,eng,336,614,19,01-12-93,Spectra,
3844,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist/Brett Booth,4.45,9780976401155,eng,265,276,5,29-06-06,Dabel Brothers Productions,
3845,Geek Love,Katherine Dunn,3.97,9780375713347,eng,348,50103,5030,11-06-02,Random House Vintage,
3846,Dear God  Help!!! Love  Earl,Barbara Park/Kenneth Lafreniere,3.97,9780679853954,eng,144,37,4,11-07-06,Yearling,
3847,Prince of the Blood (Krondor's Sons  #1),Raymond E. Feist,3.98,9780553588118,eng,429,19537,171,18-12-07,BantamSpectra,
3848,Shards of a Broken Crown (The Serpentwar Saga  #4),Raymond E. Feist,4.02,9780380973996,en-US,417,131,4,01-04-98,AvonEos,
3849,Rage of a Demon King (The Serpentwar Saga  #3),Raymond E. Feist,4.05,9780380974733,en-US,436,21965,92,01-04-97,Avon Books,
3850,A Crown of Swords (The Wheel of Time  #7),Robert Jordan,4.04,9780812550283,eng,880,106712,1604,15-11-97,Tor Books,
3851,Winter's Heart (The Wheel of Time  #9),Robert Jordan,3.94,9780812575583,eng,780,86944,1442,07-01-02,Tor Fantasy,
3852,The Fires of Heaven (The Wheel of Time  #5),Robert Jordan,4.16,9781857232097,eng,912,113052,1673,04-07-94,Orbit,
3853,A Beautiful Mind,Sylvia Nasar,4.13,9780571212927,eng,461,115201,1008,04-02-02,Faber  Faber,
3854,How To Have A Beautiful Mind,Edward de Bono,3.62,9780091894603,en-US,232,1595,135,03-06-04,Vermilion,
3855,The State of Mind Called Beautiful,Sayadaw U. Pandita/Kate Wheeler/Swami Vivekananda,4.22,9780861713455,eng,170,28,1,13-04-06,Wisdom Publications,
3856,Il genio dei numeri,Sylvia Nasar/Carlo Capararo/Sergio Mancini/Roberta Zuppet,4.13,9788817128711,ita,442,45,5,01-02-02,Rizzoli,
3857,Wolfskin (Saga of the Light Isles  #1),Juliet Marillier,4.01,9780765345905,eng,544,5653,225,01-08-04,Tor Books,
3858,Blade of Fortriu (The Bridei Chronicles  #2),Juliet Marillier,4.09,9780765309969,eng,496,5141,184,31-10-06,Tor,
3859,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,9780765309983,en-US,512,63,8,13-06-06,Tor Books,
3860,Child of the Prophecy (Sevenwaters  #3),Juliet Marillier,4.12,9780765345011,eng,596,17071,708,16-06-03,Tor Books,
3861,Son of the Shadows (Sevenwaters  #2),Juliet Marillier,4.33,9780765343260,eng,608,24253,1070,17-06-02,Tor Books,
3862,Wildwood Dancing (Wildwood  #1),Juliet Marillier,4.09,9780375833649,eng,407,24751,2219,23-01-07,Alfred A. Knopf,
3863,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,4.1,9780330411844,eng,670,104,9,18-03-05,Tor Books,
3864,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,4.1,9780765345912,eng,560,4123,145,01-11-05,Tor Fantasy,
3865,The Noonday Demon: An Atlas of Depression,Andrew Solomon,4.18,9780684854670,eng,576,9255,724,02-04-02,Scribner,
3866,The Noonday Demon: An Anatomy of Depression,Andrew Solomon,4.18,9780099277132,en-GB,560,119,10,04-04-02,Vintage,
3867,My Secret: A PostSecret Book,Frank Warren,4.34,9780061196683,en-GB,144,5874,281,24-10-06,William Morrow,
3868,The Secret Lives of Men and Women: A PostSecret Book,Frank Warren,4.37,9780061198755,en-GB,144,5406,237,09-01-07,William Morrow,
3869,The Secret Life of Houdini: The Making of America's First Superhero,William Kalush/Larry Sloman,3.87,9780743272070,en-US,592,1738,235,31-10-06,Atria Books,
3870,The Golden Key,Melanie Rawn/Kate Elliott/Jennifer Roberson,3.82,9780330347761,eng,1074,36,5,19-09-97,Pan,
3871,The Case Of The Golden Key (Jigsaw Jones Mystery #19),James Preller/Jamie  Smith,3.88,9780439426282,eng,80,87,10,01-09-02,Scholastic Paperbacks,
3872,Mandie and the Jumping Juniper (Mandie  #18),Lois Gladys Leppard,3.89,9781556612008,eng,160,874,19,02-02-08,Bethany House Publishers,
3873,Wise Child,Monica Furlong,4.14,9780394891057,eng,228,178,12,24-02-04,Random House,
3874,The Boys of the Archangel Raphael: A Youth Confraternity in Florence  1411-1785,Konrad Eisenbichler,2,9780802043290,eng,498,1,0,30-05-98,University of Toronto Press,
3875,King Solomon's Ring,Konrad Lorenz/Marjorie Kerr Wilson,4.23,9780415267472,eng,192,1509,80,11-08-02,Routledge,
3876,The Konrad Saga (Konrad  #1-3),David S. Garnett/David Ferring,3.57,9781841542768,eng,608,74,4,26-04-05,Games Workshop,
3877,Aerie (Dragon Jousters  #4),Mercedes Lackey,3.95,9780756403911,en-US,291,4922,95,03-10-06,DAW Books,
3878,Sanctuary (Dragon Jousters  #3),Mercedes Lackey,4.01,9780756403416,eng,448,6437,81,02-05-06,DAW,
3879,Fortune's Fool (Five Hundred Kingdoms  #3),Mercedes Lackey,3.83,9780373802661,en-US,362,7756,283,27-02-07,Luna Books,
3880,The Fairy Godmother (Five Hundred Kingdoms  #1),Mercedes Lackey,3.97,9780373802456,eng,479,15813,871,25-10-04,Luna Books,
3881,The Wizard of London (Elemental Masters  #4),Mercedes Lackey,3.79,9780756403638,en-US,384,6145,202,03-10-06,DAW,
3882,By Slanderous Tongues (Doubled Edge  #3),Mercedes Lackey/Roberta Gellis,3.9,9781416521075,eng,544,698,19,06-02-07,Baen,
3883,Arrows of the Queen (Heralds of Valdemar  #1),Mercedes Lackey,4.14,9780886773786,eng,320,31058,927,03-03-87,Daw Books,
3884,Phoenix and Ashes (Elemental Masters  #3),Mercedes Lackey,4.01,9780756402723,eng,480,6980,229,04-10-05,DAW,
3885,Crossroads and Other Tales of Valdemar (Tales of Valdemar #3),Mercedes Lackey/Rosemary Edghill/Sarah A. Hoyt/Tanya Huff/Fiona Patton/Janni Lee Simner/Mickey Zucker Reichert/Judith Tarr/Larry Dixon/Michael Z. Williamson/Nancy Asire/Richard Lee Byers/Brenda Cooper/Stephanie D. Shaver/Kate Paulk/Michael Longcor/Ben Ohlander,3.87,9780756403256,eng,338,3049,32,06-12-05,DAW,
3886,Storm Warning (Valdemar: Mage Storms #1),Mercedes Lackey,4.03,9780886776619,eng,428,11193,123,01-09-95,Daw Books,
3887,This Rough Magic (Heirs of Alexandria  #2),Mercedes Lackey/Eric Flint/Dave Freer,3.86,9780743499095,eng,893,1189,23,01-06-05,Baen,
3888,Joust (Dragon Jousters  #1),Mercedes Lackey,4.02,9780756401535,eng,448,10113,263,02-03-04,DAW,
3889,Winds of Fury (Valdemar: Mage Winds #3),Mercedes Lackey,4.05,9780886776121,eng,423,12027,105,01-08-94,DAW,
3890,Winds of Fate (Valdemar: Mage Winds #1),Mercedes Lackey,4.04,9780886775162,eng,458,14611,208,07-07-92,DAW,
3891,Alta (Dragon Jousters  #2),Mercedes Lackey,4.03,9780756402570,en-US,434,7060,113,01-03-05,Daw Books,
3892,The Serpent's Shadow (Elemental Masters  #1),Mercedes Lackey,3.99,9780756400613,en-US,394,8768,306,05-03-02,Daw Books,
3893,Storm Rising (Valdemar: Mage Storms  #2),Mercedes Lackey,4.02,9780886777128,en-US,412,10781,86,01-10-96,DAW,
3894,Exile's Valor (Heralds of Valdemar  #7),Mercedes Lackey,4.19,9780756402211,en-GB,438,10882,104,05-10-04,DAW,
3895,Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1),Mercedes Lackey/Tanya Huff/Mickey Zucker Reichert/Michelle Sagara West/Gary A. Braunbeck/John Helfers/Elisabeth Waters/Lawrence Schimel/Mark Shepherd/Janni Lee Simner/Richard Lee Byers/Josepha Sherman/Larry Dixon/John Yezeguielian/Mel White/Stephanie D. Shaver/Kristin Schwengel/Ben Ohlander/Philip M. Austin,3.85,9780886777203,eng,350,3869,50,01-01-97,Daw Books,
3896,The River's Gift,Mercedes Lackey,3.9,9780451457592,eng,128,1050,59,02-10-99,Roc Hardcover,
3897,Jinx High (Diana Tregarde  #3),Mercedes Lackey,3.83,9780765313195,en-US,335,3507,66,05-09-00,St. Martins Press-3PL,
3898,Owlknight (Owl Mage Trilogy  #3),Mercedes Lackey/Larry Dixon,3.98,9780886779160,eng,450,8045,98,01-11-00,DAW,
3899,Bedlam's Edge (Bedlam's Bard  #8),Mercedes Lackey/Rosemary Edghill,3.92,9781416521105,en-US,384,922,20,30-01-07,Baen,
3900,Owlflight (Owl Mage Trilogy  #1),Mercedes Lackey/Larry Dixon,3.98,9780886778040,eng,342,9217,168,01-10-98,DAW,
3901,Children of the Night (Diana Tregarde  #2),Mercedes Lackey,3.94,9780765313188,en-US,320,4349,103,01-08-05,St. Martins Press-3PL,
3902,Winter Moon (Walker Papers  #1.5),Mercedes Lackey/Tanith Lee/C.E. Murphy,3.78,9780373802395,eng,393,2668,148,25-10-05,Luna Books,
3903,Arrow's Fall (Heralds of Valdemar  #3),Mercedes Lackey,4.19,9780886774004,eng,319,19520,330,05-01-88,Daw Books,
3904,Difficult Conversations: How to Discuss What Matters Most,Bruce Patton/Douglas Stone/Sheila Heen,4.09,9780140277821,en-US,250,61,9,25-05-00,Penguin,
3905,The Scarlet Gang of Asakusa,Yasunari Kawabata/Alisa Freedman,3.36,9780520241824,eng,181,360,34,18-04-05,University of California Press,
3906,Beauty and Sadness,Yasunari Kawabata/Howard Hibbett,3.85,9780679761051,eng,206,4933,313,30-01-96,Vintage,
3907,The Dancing Girl of Izu and Other Stories,Yasunari Kawabata/J. Martin Holman,3.78,9781887178945,eng,176,1385,75,29-08-98,Counterpoint,
3908,Palm-of-the-Hand Stories,Yasunari Kawabata/Lane Dunlop/J. Martin Holman,3.99,9780374530495,eng,288,1777,129,14-11-06,Farrar  Straus and Giroux,
3909,House of the Sleeping Beauties and Other Stories,Yasunari Kawabata/Edward G. Seidensticker/Yukio Mishima,3.67,9784770029751,eng,148,3581,224,06-02-04,Kodansha International,
3910,First Snow on Fuji,Yasunari Kawabata/Michael Emmerich,3.85,9781582431055,eng,227,601,42,12-10-99,Counterpoint,
3911,Romanee Conti: The World's Most Fabled Wine,Richard Olney,3.75,9780847819270,eng,208,20,1,15-09-95,Rizzoli International Publications,
3912,As I Crossed a Bridge of Dreams: Recollections of a Woman in Eleventh-Century Japan,Lady Sarashina/Ivan Morris,3.82,9780140442823,eng,148,527,54,30-01-75,Penguin Classics,
3913,The Time Traveler's Wife,Audrey Niffenegger,3.97,9781596921535,eng,518,1005,253,01-10-05,MacAdam/Cage,
3914,The Part-Time Wife (The Secret Lives of Society Wives  #6),Maureen Child,3.6,9780373767557,eng,179,120,12,01-10-06,Harlequin Books,
3915,Part-Time Wife (Hometown Heartbreakers  #4),Susan   Mallery,3.97,9780373240272,eng,256,574,22,25-03-96,Silhouette Special Edition,
3916,The Little Friend,Donna Tartt,3.46,9780747573647,eng,555,808,112,01-06-07,Bloomsbury,
3917,The Little Friend,Donna Tartt,3.46,9780747562115,eng,559,220,25,28-10-02,Bloomsbury,
3918,The Littles and Their Amazing New Friend,John Lawrence Peterson,3.87,9780590876124,eng,112,190,16,01-03-99,Scholastic Paperbacks,
3919,Little House Friends (Little House Chapter Books: Laura  #9),Laura Ingalls Wilder/Renée Graef,4.04,9780064420808,eng,80,73,2,05-09-98,HarperCollins,
3920,The Legend of the Poinsettia,Tomie dePaola,4.19,9780698115675,eng,32,2401,115,06-10-97,Puffin Books,
3921,I Am Legend,Richard Matheson,4.07,9781857988093,eng,160,55751,3104,21-01-99,Millenium,
3922,Throne of Jade (Temeraire  #2),Naomi Novik,3.89,9780345481290,eng,398,30029,1818,25-04-06,Del Rey Books,
3923,Thrones  Dominations,Dorothy L. Sayers/Jill Paton Walsh,3.89,9780312968304,en-US,322,165,24,15-03-99,St. Martin's Paperbacks,
3924,A Throne in Brussels: Britain  the Saxe-Coburgs and the Belgianisation of Europe,Paul Belien,4.14,9781845400651,eng,384,14,3,01-02-06,Imprint Academic,
3925,Utena: Revolutionary Girl 01,Chiho Saito,3.83,9783551768612,ger,192,14,0,01-02-03,Carlsen,
3926,Malgudi Days,R.K. Narayan/Jhumpa Lahiri,4.21,9780143039655,eng,264,13518,473,02-11-06,Penguin Classics,
3927,The Magic Barrel,Bernard Malamud/Jhumpa Lahiri,3.99,9780374525866,en-US,240,1958,95,07-07-03,Farrar  Straus and Giroux,
3928,O Xará,Jhumpa Lahiri,3.99,9788535905328,por,336,152,9,30-08-04,Companhia das Letras,
3929,Prétear  Vol. 4 (Prétear  #4),Junichi Sato/Kaori Naruse,3.96,9781413901474,eng,180,294,14,18-01-05,ADV Manga,
3930,Prétear  Vol. 3 (Prétear  #3),Junichi Sato/Kaori Naruse,3.95,702727014581,eng,172,326,10,12-10-04,ADV Manga,
3931,Prétear  Vol. 2 (Prétear  #2),Junichi Sato/Kaori Naruse,4,9781413901450,eng,182,347,17,24-08-04,ADV Manga,
3932,Zinn & the Art of Road Bike Maintenance,Lennard Zinn/Todd Telander,4.29,9781931382694,eng,356,282,24,25-10-05,VeloPress,
3933,A Power Governments Cannot Suppress,Howard Zinn,4.27,9780872864757,eng,293,873,78,01-12-06,City Lights Publishers,
3934,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Jon Kabat-Zinn,4.12,9781401307783,eng,304,30333,1293,05-01-05,Hachette Books,
3935,Mindfulness for Beginners,Jon Kabat-Zinn,3.82,9781591794646,eng,3,2913,245,01-07-06,Sounds True,
3936,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,June Casagrande,3.78,9780143036838,eng,199,774,157,28-03-06,Penguin Books,
3937,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,3.78,9780553409680,eng,192,17,1,01-06-00,Transworld Publishers,
3938,Beauty is the Beast  Vol. 4,Tomo Matsumoto/Tomo Kimura,3.79,9781421503547,eng,208,335,11,01-08-06,VIZ Media LLC,
3939,Beauty and the Beast,Max Eilenberg/Angela Barrett,4.37,9780763631604,eng,64,3682,133,14-11-06,Candlewick Press,
3940,Disney's Beauty and the Beast (A Little Golden Book),Teddy Slater/Ron Dias/Ric González,4.41,9780736421973,eng,24,28824,132,11-05-04,Golden/Disney,
3941,Mao II,Don DeLillo/Marianne Véron,3.68,9782742735402,fre,278,10,1,27-10-01,Babel,
3942,White Noise: Text and Criticism,Don DeLillo/Mark Osteen,3.87,9780140274981,eng,538,747,75,01-12-98,Penguin Books,
3943,The Art of Loving,Erich Fromm/Peter D. Kramer/Rainer Funk,4.04,9780061129735,eng,192,38148,1310,06-08-19,Harper Perennial Modern Classics,
